10000 100000
5062 4025 982796798
9009 8617 160015888
3999 1625 183343557
7029 9718 845996898
8370 4829 567182825
819 4129 209918559
9444 3346 871154648
5672 7207 719415650
8373 6018 693341358
9299 2899 79506309
7368 1144 448401708
8241 2854 188152431
298 1669 402614755
613 7862 590341183
5172 1762 120988656
1289 233 683847176
5786 6649 275619706
5201 6136 768101303
8273 8582 326217811
5854 2994 328039177
3410 6672 935122916
7123 9205 292098745
6369 9146 522342400
6412 1093 449328386
5163 2062 450693098
344 8882 959258598
3205 4936 837370315
1736 9854 150955823
6604 2348 946771520
4068 1775 68979178
461 1708 359083186
8360 6246 782084669
8356 3560 228995065
2382 2981 394943094
8493 4587 480597918
5974 8255 796177890
7610 3096 604861653
7459 331 204268917
2241 222 368109891
1423 7403 298203010
2283 1766 136291577
6285 1840 816511598
6701 8020 338871792
8045 9657 538906332
6719 8464 259369132
7783 7179 312376799
171 2494 222753507
9776 8527 534988838
2406 8509 80478101
1507 898 401487669
3095 7480 715544366
9152 7057 868117368
6928 2963 693586413
7387 9168 237886765
3184 5161 169962105
2923 1819 144279511
3279 5559 49661714
3658 9979 7332420
9930 8054 147751685
5987 3000 996433233
6518 122 76311597
178 6688 506834870
8967 6305 631034253
1566 1372 157823013
4814 9424 901777964
8622 4260 964148522
3256 4125 806517254
1316 183 359155968
7087 5054 168417438
5702 271 27143497
215 4976 657358977
2089 3493 304709015
534 2098 843655094
9823 463 996230768
6503 2162 843615346
3462 3020 955540578
8635 9991 161123918
6060 7601 918885204
6296 7625 343045767
5325 7461 94118370
7049 3946 320372873
1720 304 58590132
4422 9388 962235737
6838 1509 866475637
4441 2539 148993249
8131 1007 132197842
7515 6571 863271499
851 4400 198654962
5020 674 139530261
1215 1522 11023183
9187 4676 47604547
894 7821 68358209
1019 6953 370374405
5421 3666 678638799
929 745 78697573
1126 4329 124668720
1042 2845 495303673
984 5464 885214827
8584 4173 483824687
3324 3025 663721110
6712 7806 912358323
383 578 141183663
728 1234 820946476
1329 5747 608529768
1907 2543 989930782
3620 1093 517078173
3571 865 416586697
5265 4589 3571051
4169 685 435963377
8254 1450 759632463
7782 9379 97689420
5778 5175 608852601
8575 3114 818222595
638 7159 59925156
7286 313 475328237
6535 349 967215843
4470 6917 44639349
7278 5197 191116088
8150 8607 18387156
7295 6408 36685961
1149 915 202139270
3852 4719 65991702
8131 9116 105044169
5659 2300 572513674
6153 3912 744630501
3749 3934 36258094
9642 5878 697182393
5460 8217 92450525
8991 2450 773989272
1727 6277 33523431
2762 8261 756171634
6625 7232 538863946
5177 3903 27223445
2428 9679 429634462
2509 6075 147393713
6086 9 17154226
3341 9938 946712634
1080 1471 416496762
5405 6738 20725276
122 1557 235192362
7002 3870 176129224
1842 6643 118414695
9748 7302 844044962
1211 5090 846868170
9751 2937 30856203
1366 8864 171889551
1197 4343 666600364
6095 2726 75495551
8245 4875 363005638
2404 7105 684987520
949 4841 112181512
3465 4289 565144907
1130 4544 750979221
5759 6535 69742032
1282 5881 990174933
8091 4635 348126073
6102 6285 106000125
1277 2201 539873677
3586 2488 440576597
7291 9688 732505748
1776 5008 573397108
8551 9325 49264583
9350 4646 271369693
2050 3946 600620552
5872 805 478899044
7402 6820 271279758
5645 867 470291130
7460 6775 425611677
5410 9570 687776519
9661 3043 343532757
1802 4103 660804039
7677 7904 716422094
387 5306 314463804
6456 3972 357365352
4145 98 563290264
3659 5920 345320006
5106 8562 529254902
5244 807 82406979
3207 3645 273331908
4753 9078 892260539
4449 2154 767394498
2249 6446 385513419
9372 9708 309921798
3220 4782 518373719
5629 9232 307771803
4176 7431 300096730
3334 8205 866499791
1686 3721 266288279
3510 8141 839970406
4044 7654 159592740
8239 4055 998794027
9925 9696 265883865
2616 5169 208857322
502 2174 122680071
5165 5254 866504417
7603 9614 687756365
3760 9851 393959828
6059 3131 336795546
5910 5630 113368041
4264 7890 934252698
4861 8440 680328302
5320 8194 626688431
2996 7005 650674792
8266 6505 994792105
1498 8662 984053783
510 9736 66481407
2716 434 192628462
5783 1683 365825036
1954 6284 148888385
3856 7119 465960370
7890 7810 258085575
3084 1649 916282883
4012 9142 703990140
1131 9921 568007372
1123 1747 287172953
4162 5983 11761942
186 9482 720620453
528 9533 6189095
2838 5146 278050221
6037 4335 413107210
3807 2898 165781834
422 2874 129360599
3331 2556 678991075
4556 1637 374639155
8840 4763 252040669
5107 6729 545495491
2572 8190 62395519
4729 6583 646000497
3683 5859 734807388
2855 4805 28279912
7605 7016 432769546
7139 4142 267652041
2849 7666 507484694
3674 5687 83444337
9163 6062 114960498
6373 2969 344054828
8959 3147 2442095
2194 8642 307588959
5702 6749 709879864
278 893 3846832
7863 5384 626065680
7621 434 820481790
9925 2349 920129714
7016 3607 330055820
4560 6222 241005513
8411 2164 59819018
3238 5549 194334113
2658 6086 961625965
9566 6331 66008112
8124 8729 472384333
8745 849 374733174
8049 7703 84306298
347 6595 601744931
2696 6048 53724248
3343 2973 311461804
6941 7558 853785600
4708 913 451736090
7991 4632 226373675
3262 1359 352302448
8238 7821 39059829
7580 3000 107169938
6336 7169 785071993
8548 8993 306711870
9607 4466 614654631
1676 4082 721032682
9546 6772 421672367
4930 3946 811225811
4474 5276 575991128
540 7170 729261325
7676 3883 373622026
6494 968 579837959
1440 7554 207843357
8232 5782 194103815
2185 1493 352484024
7140 6775 537899176
5665 1072 435109327
9774 8353 412303041
4592 8322 732233288
3697 4198 249251643
2787 5372 330827505
8280 8684 57133973
2143 9561 623984816
2629 2969 267650154
1189 3169 511395255
6490 5216 530225416
3403 9335 579111957
2535 1194 217697206
6888 766 834477857
6975 9073 805485631
8611 467 569999653
2199 4275 873537686
7890 1972 912655568
8979 2481 207587998
293 2676 180249555
3031 9431 379826551
4399 7662 781137031
8114 2894 601921921
7222 743 191052361
2214 4762 357128158
263 8703 183699597
9977 3665 564674386
4389 8863 936966117
4858 1277 391542953
9629 1832 611294552
6701 8239 141966492
8650 8899 781958480
8865 6539 46403878
870 7844 554269533
5372 7515 366708120
519 8402 148171872
3297 4917 737613389
6063 7763 423842092
4162 9636 772156687
8505 6375 5263542
750 5119 935237346
5077 7078 154898454
8783 5818 584375498
5941 3640 5450904
7094 5569 989376311
1823 3794 242377481
3807 6825 575450556
9044 2671 715430348
3363 9913 155033048
6866 5086 635554905
3779 7384 895679902
3487 7076 534859598
8653 5901 416691935
4838 2814 350118174
1889 9694 578428310
9189 2638 626336445
4812 617 386334122
9715 9946 143102695
6434 2007 415818913
3585 9879 777877075
7575 1759 606913598
24 7733 557785404
8583 9067 412351906
6756 8298 505833827
5332 3621 112054936
3383 5462 779060025
7357 6870 654005698
2537 6009 702184676
9122 3726 55418468
5174 1010 278678737
3419 714 707448217
9999 4582 990655814
1331 9714 433577190
4527 4116 144340067
8072 4463 996106717
347 5647 275469852
6222 370 386717547
9731 4804 424073624
5789 6486 990900199
3101 1120 394266946
107 6484 59628529
6581 3815 739096452
9705 5470 929126544
9823 8826 328836815
9195 1348 941730977
9836 8966 360071205
2062 6186 955173259
3547 9744 328065099
5899 4426 355690252
211 3971 223508523
8888 557 958458525
5969 5109 962603849
927 5699 781293927
6265 6715 370810430
8537 5717 468437676
4186 4995 745865214
2200 7118 2386807
8809 8256 122443373
8939 4983 448049890
7082 8134 57805274
6330 3269 253638461
3451 8391 8014458
9454 3349 48461087
4486 1705 687215651
7774 4697 4870876
2027 6662 897084155
5253 4347 815201854
8122 2531 391588422
6397 4386 173674131
9245 4933 658618405
6455 9782 785855368
9927 8654 85819011
3252 8735 250231208
3262 2190 567498263
69 6695 267172177
6675 6399 191962185
6315 125 927569467
1141 2120 74861788
3474 5627 372543635
3824 1247 135776070
6675 2202 298370310
4260 1927 331002159
6548 8734 98379919
810 2945 79664236
9471 54 554328940
4229 5925 419333946
6188 4156 825529450
931 9439 556715746
9242 4192 394293670
1628 9311 126095691
886 8303 614521020
2061 7200 647932131
4779 3201 134110148
9319 8252 515498458
5179 9495 187664133
5851 1853 138981024
1696 6462 265098965
132 4596 2865986
5195 941 383085797
3892 4666 438773095
7346 8120 661484390
6942 9885 21457516
8627 7872 377108457
9323 7869 911715598
2063 7303 441472130
3531 9300 644280633
5605 5591 956194134
6499 383 221557949
8791 2170 719142420
4987 322 328737768
8016 7189 357334018
8526 6063 17512730
3650 8657 512256278
658 8845 455713936
5949 901 97176965
9862 9647 66585217
5373 6803 875047881
9531 3999 775222766
1027 5206 623300963
8219 3089 121857903
2508 1749 753834808
2389 4464 90338334
7339 5239 769790033
1198 2482 740461308
3760 6184 605836791
9155 1775 957454165
3372 7680 731958683
7838 3374 870935755
2689 4847 960320150
8570 8637 115044479
5748 4783 162225201
4635 1120 474320892
1585 4166 989018347
1470 2611 539333657
9371 9689 238552841
2052 8230 430490476
1437 792 183614290
2693 5128 47263326
2382 3890 652048424
7609 6142 902756709
6426 6763 376001093
4268 6149 9382442
794 8457 772785790
5874 3482 888257370
3304 4443 317612729
8471 5403 722479107
9225 3105 807358938
2874 7162 45176962
3622 4343 350218224
6124 2992 283176252
4031 8175 167034864
7573 5468 104053032
5318 265 373514585
595 7700 936824896
507 4555 844514339
193 3284 979351376
7669 812 746795412
5784 4814 428989373
9269 1658 850287130
8296 2572 559631913
6100 6766 396550203
7974 1677 12512331
6222 847 33952804
8838 9844 385568549
1541 4961 404362339
9187 5572 125021996
3136 6760 668575377
7391 4805 587976628
7024 7985 172285321
2504 3882 173140152
8891 9048 343249689
3517 2911 400802765
9860 9301 35038945
7724 9128 116035478
958 2371 141576486
8051 3409 352651674
9136 2376 691030936
5085 5358 948935424
9574 3922 250344987
5201 1114 41249160
5235 4387 232111675
6685 4722 417379850
7498 4075 145302191
9526 4522 605626260
8411 8382 206721097
4755 3653 842332881
7429 8272 437493987
6563 3640 953516508
3924 639 123838605
2767 4881 140297468
3009 817 365664772
4641 8497 520388807
3192 6078 5326150
206 2765 252133928
9999 1758 905957356
3879 5233 409688489
6144 6915 377155923
6306 9994 427049084
990 5832 997665116
4515 5752 401957596
4213 5621 600189235
9405 7993 193431156
244 2319 802760360
1633 4167 635228180
2957 751 161982986
5399 2318 944336846
1568 40 987879853
814 1111 853013921
6117 1019 893272269
228 2467 90741191
2776 458 746779432
4052 5271 977900295
3724 357 508121040
5264 4713 744597974
2540 6130 436042906
6817 6752 567358488
8103 6221 439447206
4745 8346 873536892
8539 2729 373391347
2513 7848 563285810
3479 7911 13834360
165 1398 739056118
4302 7330 83674617
2509 418 19160509
8348 9088 991190045
9237 7475 842148324
5897 9640 428848997
2745 9620 220862320
9996 4361 269197407
685 2536 279030465
6842 7501 622819915
5639 4944 869386641
3721 6735 324977972
3290 8611 425580274
9463 5802 357131172
2810 2942 486960957
64 2974 222433471
4339 4366 197527376
303 3199 192491230
1135 5002 115705739
8638 371 288268566
2476 4534 939270661
10 1573 946122386
506 6358 796389605
5933 1190 536384987
5245 2774 382165291
5042 883 216264444
4070 8762 975832192
7618 7359 108218535
3724 3432 589655790
9512 6534 539118002
2725 9575 122052894
5859 3416 328711908
3940 2514 475308970
2966 5075 141213402
7515 1604 172418304
1797 6343 317457293
2489 8159 422578751
4267 2994 393280623
4516 6551 439171051
535 9760 554125567
5676 5576 16100537
6994 9745 161074043
689 963 879103538
7103 765 294197163
4395 6614 518205215
3650 7119 218580847
6189 9508 516630633
534 6480 715732590
8373 3500 411072076
1554 2240 484852724
1455 9703 4001156
8582 295 202859088
7861 9200 430975109
9641 2376 652907112
5750 175 739244074
8487 1425 665656751
2103 5480 869171556
1170 9143 567592618
6443 4624 773875285
9907 7189 458827345
1238 3556 106710619
659 3778 895928178
3064 1193 640055604
257 7788 434535940
1044 8163 889657932
27 8850 812473908
7865 4960 751993232
9144 5725 164753034
4159 8784 205754530
4452 9908 43680634
8959 9290 718878600
1333 7413 74371419
4769 8854 204754676
6555 7563 450498489
3477 6462 368568581
1103 1066 722959890
17 1762 669079335
4843 9432 885199213
9306 1452 438692480
3572 349 80151410
9614 3598 370051936
9198 3830 295209987
8558 8341 135526850
9554 2716 653543396
3477 357 948117098
2624 2435 727287275
9646 308 319200147
6199 766 817288653
5513 2753 294879892
4681 8989 93075431
5566 2135 128632350
6407 5583 254106862
3896 1249 841519961
1366 3201 768687953
2700 4937 688642801
9901 8665 583694244
4887 9098 433678212
2494 3444 293152384
3791 8399 600963629
2511 7267 639432742
8755 5134 336833017
6053 4752 172358580
1793 2251 713804160
1870 3657 541587693
1355 2902 622857068
8998 6921 82372740
5036 5404 117063934
8855 8932 291936403
6652 6572 820088304
8484 5704 555756413
7861 8385 224604164
4368 2747 42656592
7482 6862 850966399
6190 7624 212647365
5260 8700 696199987
1242 367 651599849
186 7294 939934640
1470 8330 15400133
5896 3339 321404853
1987 7251 87330883
6240 984 960991916
4171 1276 450037202
6387 3025 341437745
6559 9390 655028228
9596 5042 71241507
5093 7456 882596897
3426 9461 91238823
6554 7260 504919718
2674 2743 28265633
1235 7933 692202451
7795 2477 996868811
4651 4332 365098649
9770 6121 864561030
9013 5666 563189322
9459 7351 759202693
9268 2051 339934449
8334 3438 498078413
9678 1072 876266627
2814 6236 631870851
6814 8761 318166717
7629 1906 284539391
2569 7407 708991367
7718 9122 360823308
4666 6743 135505790
8217 2252 921638731
1028 6011 57023294
4728 5678 639621990
6694 850 861573370
1798 5706 924939779
6515 7609 961026842
9409 2134 948904253
6011 4094 738448046
1923 5688 263580396
5166 4736 142858349
8275 8331 245992625
3496 5903 334821902
6588 6064 25455245
9661 4306 189747799
1538 4326 692257971
7400 9754 53720877
6578 8427 881950249
2116 7657 689126782
4105 8809 271335878
8506 2254 599027630
866 1372 104832455
6214 274 30538570
3505 2224 938962078
720 5427 602910868
7911 2237 759321548
6514 2537 423349281
567 10 921077584
8440 7154 43860939
2425 8100 132340647
7811 3962 134417243
8778 5211 31883080
3715 1707 906495729
3637 5830 43956888
5715 7741 671505069
990 4221 620585451
6347 8208 821413018
5592 2560 485048262
4833 5449 422006055
4784 5552 412377415
875 9046 748628657
7788 7389 564864403
1583 8354 658370039
3750 6374 83450558
1860 2526 442835999
825 9670 848117837
6488 5954 628224881
4880 6554 349073228
7660 4869 582584437
8736 9727 169868014
8961 6077 472925457
3947 5307 34128418
4284 5890 274700468
7867 5469 355980378
1338 9002 825606848
7372 8565 877611335
8047 5160 115301926
2305 9629 101472480
9865 2406 651205270
6002 8076 11679216
4931 6827 86329478
7746 1418 785622512
2780 8977 43562295
4324 6792 992825206
3845 3059 682095752
2870 9158 567583715
5487 6816 613410656
4464 9771 503508769
9057 8682 52631976
1591 6747 35416710
7683 8962 915886184
5311 2082 801260633
473 3967 452797464
1710 338 426772574
6372 4064 737227542
4765 1302 748149815
7242 2510 127406763
9072 6373 217968774
7839 9747 97223042
9516 8035 562507551
2805 2385 387836787
7192 8291 422664850
5552 1656 596635969
4413 4609 662537255
6689 2355 778645227
1355 4372 274759168
1317 3017 540148589
2805 1789 893947152
6983 4514 376231647
8478 3354 43870211
4929 3243 905626367
1007 2170 462561124
2104 6430 829492722
4895 9942 801705013
6176 4410 455386329
7977 5332 364104825
6795 1520 369288727
9975 8698 921313337
3175 739 867613594
3306 9864 274437055
3094 1012 809246398
587 4410 636016129
4028 3391 75697687
2550 7362 114560214
4256 7380 915305054
7067 9185 665441580
6974 4426 862710028
7706 5429 42711816
855 2600 883410354
1723 7031 812449421
3362 6051 457735719
2362 6508 123763492
7570 2336 235114270
5205 7097 54371687
3075 8511 786300746
3312 2520 13759496
5874 250 181647206
3281 6254 178965687
3640 5830 760223000
3615 4247 557878852
9561 682 222835897
9783 2886 518365718
5107 3841 20439975
4667 2313 52328618
6440 6389 172587083
9343 9801 328342655
2439 8057 268949795
2660 6360 541875809
392 7865 249655991
3456 9818 136563388
2727 3119 816312863
2337 8600 58902389
3368 5617 625095868
4853 3359 744526901
7799 4820 25978954
7606 3711 392917273
1853 3740 262484833
2949 3311 888688981
7580 7615 288145441
5623 4020 998411538
4003 4966 701138401
172 2793 745881159
3022 2832 122175029
5504 9765 788769022
7048 8960 652769197
5935 9774 908475775
2078 4623 655044869
8373 1798 834416402
6592 9578 87441461
5156 742 267784220
4397 2761 392295253
804 6249 162793709
2853 3752 786149938
9559 432 265251579
1366 1533 67638678
803 1720 958737020
6498 7327 593594233
864 5871 336588472
6510 6368 353129180
1988 3557 843250224
1679 4274 325668211
3330 3756 21958395
8896 8054 754668964
1905 1839 950764078
3983 7061 619001647
2580 4731 780647917
6173 9736 196197703
7331 9025 881486479
3487 6889 521853249
9457 1205 484343143
8422 259 732414368
2924 1271 75508001
3937 140 230224301
3494 446 854589397
6507 5481 864277022
4002 8185 882993497
6106 3683 615581523
8292 5001 519321890
8089 197 569926250
3192 2071 555539335
7257 2123 787106110
6802 3429 962221502
1858 4132 718333043
8806 5345 425772399
7373 8262 79989432
2901 2146 785971720
4872 5824 237025770
9768 8809 673583664
2315 3261 122560192
5606 8821 442671301
5093 9608 369350239
7005 1198 300744754
9642 1649 464629695
2551 7730 124019202
1845 5742 104025184
6153 5453 83631342
7864 9306 757183470
5233 6074 300222886
3437 4038 817634172
1418 7161 131553070
8651 4318 784566028
5658 3523 402564892
6493 5426 207061070
8683 8808 14790328
8686 4288 109670640
3980 131 71338091
247 7337 750300176
1328 9889 725252162
8985 230 443176333
3970 7181 172742777
5971 122 133307848
2633 187 82798794
9427 7865 134964278
6260 9216 704157242
1903 4029 508571192
2728 553 67470061
4698 8386 342645313
427 7542 598113313
163 9109 741053724
6349 8848 317721856
9749 6681 40784613
5330 9995 110403963
4017 6658 618466610
6235 3001 357930660
3239 6557 86939516
181 5562 722491793
3030 9165 294078353
5748 8809 696639338
7029 8359 22714678
8024 8931 111712524
8739 7103 828192407
5836 3436 807280705
1840 6262 366793767
977 2002 35253477
1723 3678 674587384
7202 1471 476464406
358 2531 106591567
7817 4374 277403911
5540 404 54232919
3726 8779 402284251
6960 258 450146687
4340 6341 187540766
9422 6439 485083044
5149 2802 437627316
4797 9524 891698007
8085 3535 993654235
6627 3920 505097376
3322 8466 86859672
6533 4298 444283899
468 8255 98667451
7975 7669 404581527
6077 4684 485068512
6551 246 209071413
5409 2091 23048136
649 5486 842999171
869 3960 148527281
5743 1560 745539928
300 1516 137077523
7998 5449 845166618
670 9146 620770957
1324 8754 101306398
9032 7950 673359024
9025 2353 280568013
2768 5557 320616517
6650 9587 561128852
164 977 955155396
3607 6240 797080922
5660 157 520236771
6485 7421 85075658
2247 3485 851313841
2906 9467 922521021
3796 5001 387738696
1026 448 38854606
2868 5375 407604065
2248 3537 825366011
4520 3571 783068965
8642 3551 253774651
1521 7666 182979738
5903 640 869928636
3223 8905 698058550
226 9738 281647189
9881 3832 127026514
5977 1892 35643413
3988 8814 343234953
9312 2587 150074650
8650 2218 731158935
8405 2446 491762233
7218 9431 748130929
9245 6437 720752809
1157 1492 336928850
9974 5677 368901886
5062 8615 674575558
9227 2934 862804226
6281 1482 649469898
9925 5855 995192074
386 150 423933077
5592 6618 457141646
333 7920 792272996
4861 673 944169847
3085 4173 394733655
3259 1735 496103188
2742 8015 719207220
532 6311 782472351
3797 9776 387474145
2747 4954 126811284
1267 9072 460354713
630 2680 23059461
7687 6208 233102286
1966 319 643334451
7689 1890 892988096
2525 4426 783677187
2040 4468 777497991
1043 8724 20014610
2387 2256 819320599
9396 5472 120732943
6428 9006 22605611
7206 5521 402995885
7021 4089 612495176
1831 817 770736539
3864 929 123748693
5770 1482 801940377
1 6399 992154776
513 4039 798324251
8959 2478 664744602
4357 6647 494141026
4368 3233 646032676
7425 2759 941194031
7700 4819 951282671
1482 86 290822023
7074 7230 737880229
1909 3501 198532677
6235 5466 786925210
5373 3255 457087448
9554 7203 981005027
424 3417 174399355
4484 6193 436415083
1250 4484 441359740
8944 1763 197458815
8522 7902 522033721
4240 9230 937210542
900 4959 942963263
2462 8324 305710907
4069 161 714708532
3143 1903 815494224
6598 216 977547858
9132 8507 687957826
69 5366 838099834
3972 5441 380543742
4973 3526 152969353
8996 5396 461352724
3294 3479 356808787
1588 896 954909730
4314 6883 306023852
2658 2835 7649389
4784 3249 472170683
2064 5684 800164877
4560 877 653682064
4007 8628 413364713
1037 3501 603963899
530 7634 944504087
3717 9661 3761294
2492 3785 802496575
5027 6464 731429296
5577 6351 460848741
6341 4572 783501602
1746 9634 758345002
8050 9685 749780176
529 2363 77377693
6568 9538 955803817
1549 7703 271813896
2787 9964 14588234
9738 7346 751283431
840 97 430041154
2325 8228 581813117
3597 2855 566777654
2214 7313 407589011
2515 4705 122287294
7449 3893 257393839
7520 3026 640649105
243 3860 275256647
7597 8340 571262914
3494 1999 997457891
8025 374 230166376
713 944 877286765
9912 2262 5107279
8646 9050 702337058
8577 8384 677451641
2747 5769 658789342
8480 5071 968218123
3996 8428 133931891
7925 2561 455809780
5741 6792 971979416
7266 9541 936428466
7036 4785 39755428
2566 7279 285344508
8645 163 572446419
1970 8490 798100429
8513 9994 35124683
5215 9225 649824111
7289 5126 606420597
7838 5935 159454930
527 6415 516928696
670 3273 357704027
2183 5501 589496084
8344 2530 951258164
3928 6268 776998032
5091 6020 997085094
9411 8708 73545457
5561 6447 34391870
9844 8126 490250550
77 4840 348802103
4640 2046 458171136
3329 3152 487708440
8392 4896 431484830
8729 5680 335457900
21 6566 345332070
1614 548 133821888
9332 8635 865425893
172 1514 4121412
4135 8515 954556362
396 4415 999357783
1135 5486 312447543
434 545 926535777
545 5994 935786248
3343 388 352202970
4120 3419 64396636
5228 5111 360749018
5465 4908 150303399
8263 208 99521319
9803 3343 10573128
5887 6176 756723995
9908 3853 258976248
3075 9240 380018175
2487 3246 966944374
7105 2974 848472331
8113 3852 183792690
7388 9247 743942405
9337 7821 698073777
6143 6233 257338147
167 5838 630850627
6621 638 40840678
9256 8200 458656601
5748 1072 89021762
3107 362 528549118
1279 9262 890141431
3704 3518 276996013
5437 9964 873881187
7370 4863 876479670
9203 6208 142421905
8108 2659 730518950
5533 2572 831036031
6511 2920 994296040
8170 2199 42966493
7093 4313 610088159
8432 7259 782598639
6502 1404 247685814
4248 5757 674484794
9603 9995 143347657
3181 9061 397989212
6709 811 626522464
4674 412 6437136
4328 6462 7229559
375 8049 885498712
1324 5929 238971663
609 5784 974173932
4940 6141 586487394
8355 1450 422764352
5413 6525 570632688
10000 2505 137077522
7189 4783 680102498
6115 3690 53999666
6186 362 177918200
5798 2140 138759099
6708 8978 995537779
7553 3416 558983669
9789 2226 881416881
180 468 125050144
8688 6906 285381207
8517 6363 757896550
9187 9125 119988400
2146 4126 15900157
1617 6853 441448932
1927 7029 114284439
3377 1926 911383001
9533 6917 904053442
6709 1999 896883078
606 9246 11585166
8712 6403 431054587
1386 5420 892747086
1733 5290 409574378
5187 1521 57577051
7515 1718 899184221
8340 2554 269320288
8624 3208 795592114
5269 7810 138155883
2332 3766 96010571
8287 3949 234595859
618 213 413436587
7329 346 666643258
2138 6862 371673381
7262 5198 93539084
5212 4219 573159276
4444 3924 402107932
622 2181 84814534
5695 8706 568697054
7470 7233 961091600
6578 1336 818747766
8951 4917 693747197
242 3926 246472806
8125 5510 429160667
8087 6808 813735597
9275 6373 114889314
7108 6245 870609598
6585 4437 780536387
6590 5074 878788666
7650 204 627179391
272 2861 529935816
4422 1067 890373832
3136 1395 58233978
9599 5182 422682901
100 3420 152464561
2415 6677 115811028
1107 7717 174383474
1594 1348 421784848
7994 6070 763919493
3209 6080 165055708
2877 8836 517795418
2452 9985 998515351
1432 5388 578492294
773 8021 36955027
461 8422 222705083
8224 7084 524547730
7634 8998 610114302
4502 770 624813014
392 4100 461878615
5951 492 31327708
7519 4717 585904613
7168 8626 133142733
8785 5113 725074904
6325 6778 684893771
1182 5886 562303399
2857 4059 391326852
4721 1660 799783084
395 6152 285429349
7047 1167 24379591
524 3860 531088102
5940 5100 912608739
7295 3573 554315406
4097 1797 421461933
694 840 970842716
2248 2997 976998307
1331 9767 573926493
7713 4851 939170095
4744 6498 3898132
6315 7420 995711340
9627 7497 555605939
3305 2484 21470191
7907 4377 366023109
495 4653 554121290
6880 3894 599962485
2171 3756 402978135
4105 8110 776826372
5207 1399 977026566
1682 9303 13092437
3195 8728 254155738
6494 5443 291421532
1724 7825 44420144
1561 9436 840060350
9027 2656 424564264
2285 5341 622011399
6427 1912 377470472
9189 6084 986867663
747 3447 13338251
6812 1241 29769908
8099 3692 272297011
1486 269 37717841
3799 5590 560858009
8378 9005 37422101
6989 6412 444549598
4659 6535 982319941
5139 1152 8264817
8329 6862 274064256
5328 9889 408762785
2649 4354 799951263
8896 1286 277962387
6047 1675 256990476
3197 1587 208073554
7758 3943 299432578
5034 4569 623013584
1535 3132 762194843
4612 3021 751911414
9753 8410 25991718
8610 8130 391537566
3766 1950 728937979
893 8424 891600506
8485 2383 645693303
5928 6813 20359510
5596 1255 936020649
3054 8245 338270005
1961 8301 297440126
5882 4359 410548400
9975 9078 715740476
5945 7732 284307788
9372 978 276403002
2301 7258 745510383
462 3264 409121150
278 214 166637194
1674 5240 158884743
4695 1791 446543250
7189 1940 611186791
215 2025 141204683
4322 6142 307324418
8838 9918 885251047
3748 8243 402483819
4514 5708 107275681
6543 395 15729785
6418 6518 511990646
5824 2363 167865586
601 1547 315162362
9692 9253 135004229
8804 153 930060428
2517 5434 67073775
366 542 13512299
673 1413 174114345
2332 4213 648528105
3352 8898 757629156
6238 4025 672324000
1391 5075 521403967
294 5139 546166157
9669 4807 10594004
7198 6211 818844092
1553 3616 956714556
9080 3728 578850831
2330 9681 955668231
5274 2021 233117557
5285 4078 176877566
2174 7801 364789380
9511 8891 399754750
4694 6535 335762308
6655 7026 811332629
747 6 10941540
5923 6984 329483343
4031 7314 118657047
8410 676 748708938
8804 8078 584483513
5483 6001 78449079
641 3387 764438723
5968 9720 96474159
7115 8297 98831016
5752 8740 79601084
318 1037 83994739
2817 8843 28891443
5189 8679 999191211
4085 9883 950023389
5213 740 55522139
6908 5960 500235667
7097 9182 707652545
9295 7479 727846138
2847 7705 874155985
8155 8002 106335053
2134 9989 590956493
4003 2774 545516428
3375 6322 63049608
8846 6841 22323676
4619 4597 501184658
5581 1288 148683516
5633 4749 51717593
130 7174 718490389
9780 566 548438265
7056 4992 387479900
1305 315 382339370
7303 4754 411896156
5848 2950 569479594
2232 5047 353512768
7006 386 13121446
3048 9139 153963107
6726 7050 284478198
8265 6453 777560168
9724 7110 102953617
3293 4342 383309213
1706 5225 709677603
1981 3691 186948355
6326 8462 264717007
864 6105 561385165
9027 4271 136971744
7448 6684 320239145
4585 1103 61620832
1437 6784 697140640
4052 20 900601635
1830 1057 788293168
6758 4878 803475692
6547 3483 344074479
8279 4811 333809596
9935 8002 719041651
1920 3228 366398154
8695 3626 687510605
4804 675 867725166
3668 1129 418115746
9136 883 406000994
3585 4515 268679782
5153 7385 658111998
1198 6089 788340363
8487 8986 680575937
9224 8890 227591591
9005 1054 141853130
9946 5762 693697382
2283 2844 234071049
9245 561 278847679
7655 9179 323773901
4915 5926 337024665
8758 9961 662156891
5903 9914 33451504
636 9570 523973020
7394 6123 926873897
452 979 594836668
637 1956 513461115
4715 8186 99629393
4396 3201 508973851
7171 3620 63118106
2090 6176 231027
4673 8387 149783371
8289 6955 719110149
1230 7533 344305506
3867 5236 483592966
3064 5133 438151799
1162 8173 563220011
5094 7064 23619922
4438 2081 158393316
6634 1832 981335757
4555 3437 429620915
9162 1544 427073097
1745 3876 491964106
9729 6140 70477629
7076 3252 107649033
9759 5517 719555696
5779 783 64847110
3903 4067 653862767
7737 1484 953626745
7952 7956 343694788
6720 7367 977636667
9440 7881 143167761
1891 885 5851678
4944 6329 863604522
9317 1577 667140780
4512 3872 785241926
1366 25 310957542
1767 3110 33118246
3900 1495 884871319
9249 7327 819931392
1098 9008 96236351
